0.018, 56.469
0.012, 84.821
0.013, 79.119
0.013, 78.643
0.012, 80.613
0.007, 135.490
0.007, 140.587
0.007, 140.367
0.012, 80.292
0.007, 137.770
0.013, 79.962
0.008, 132.870
0.012, 80.178
0.013, 78.830
0.007, 140.862
0.007, 145.230
0.007, 137.934
0.012, 83.322
0.007, 138.844
0.007, 145.345
0.007, 142.970
0.007, 142.446
0.008, 125.786
0.007, 144.658
0.007, 142.898
0.012, 83.062
0.007, 146.042
0.007, 144.763
0.007, 142.565
0.007, 143.096
0.007, 142.915
0.007, 143.448
0.007, 139.282
0.007, 143.964
0.007, 143.099
0.012, 81.761
0.012, 83.914
0.012, 81.707
0.008, 120.214
0.012, 81.986
0.012, 83.642
0.007, 142.413
0.007, 148.939
0.007, 146.552
0.007, 145.776
0.007, 149.031
0.007, 146.667
0.007, 140.043
0.007, 142.919
0.007, 150.237
0.007, 142.722
0.007, 143.225
0.007, 138.485
0.007, 143.082
0.007, 142.301
0.007, 146.470
0.007, 144.988
0.007, 142.082
0.007, 140.915
0.007, 137.589
0.012, 82.147
0.007, 144.307
0.007, 144.502
0.007, 144.310
0.012, 81.139
0.007, 138.163
0.007, 148.530
0.007, 142.983
0.007, 137.826
0.007, 144.976
0.012, 82.177
0.007, 136.442
0.007, 144.279
0.007, 146.074
0.007, 145.968
0.012, 81.855
0.007, 146.259
0.007, 145.964
0.007, 143.376
0.007, 145.663
0.007, 143.027
0.007, 142.956
0.007, 145.535
0.007, 138.999
0.007, 135.731
0.007, 140.207
0.012, 82.346
0.007, 144.127
0.007, 143.079
0.012, 81.794
0.007, 145.865
0.012, 81.706
0.007, 145.635
0.007, 144.700
0.007, 141.958
0.007, 145.455
0.007, 142.261
0.007, 144.429
0.007, 147.063
0.007, 146.145
0.012, 82.468
0.007, 147.290
0.007, 143.250
0.012, 81.936
0.007, 145.811
0.012, 81.507
0.007, 140.686
0.007, 138.166
0.007, 145.479
0.007, 144.516
0.007, 143.647
0.007, 141.730
0.007, 145.599
0.007, 142.383
0.007, 142.616
0.007, 135.557
0.007, 145.620
0.007, 147.376
0.007, 142.902
0.007, 142.599
0.007, 144.735
0.007, 138.805
0.007, 142.830
0.008, 132.008
0.007, 142.667
0.007, 140.954
0.012, 81.718
0.007, 144.865
0.007, 142.241
0.008, 127.092
0.008, 119.744
0.012, 81.971
0.007, 137.659
0.007, 149.287
0.007, 146.327
0.007, 145.339
0.007, 141.160
0.007, 142.403
0.007, 146.092
0.007, 142.816
0.007, 142.359
0.007, 142.826
0.007, 138.821
0.007, 142.799
0.007, 143.544
0.007, 145.889
0.007, 144.756
0.007, 148.411
0.007, 145.419
0.012, 82.041
0.012, 81.779
0.012, 81.454
0.007, 143.188
0.007, 142.688
0.007, 145.769
0.007, 146.202
0.012, 82.247
0.007, 145.328
0.012, 82.278
0.007, 146.459
0.012, 82.622
0.012, 82.301
0.007, 139.651
0.007, 145.483
0.012, 82.056
0.012, 83.256
0.007, 145.103
0.007, 142.881
0.007, 145.635
0.007, 142.701
0.007, 145.609
0.007, 146.264
0.012, 83.256
0.012, 82.769
0.007, 147.356
0.007, 139.643
0.012, 81.520
0.007, 136.859
0.012, 81.709
0.012, 81.399
0.007, 140.108
0.012, 80.770
0.012, 81.686
0.012, 82.555
0.007, 142.840
0.012, 81.441
0.007, 144.969
0.007, 144.005
0.012, 81.772
0.007, 141.968
0.007, 142.507
0.007, 139.140
0.007, 142.416
0.007, 145.840
0.007, 145.222
0.007, 146.309
0.007, 146.310
0.007, 145.982
0.007, 145.061
0.012, 83.171
0.012, 81.545
0.007, 148.430
0.007, 142.919
0.007, 143.034
0.007, 141.985
0.007, 146.316
0.007, 135.257
0.008, 132.468
0.007, 143.157
0.012, 82.988
0.007, 145.982
0.007, 143.740
0.007, 145.450
0.007, 142.035
0.012, 81.215
0.007, 145.307
0.007, 141.430
0.007, 141.087
0.007, 143.130
0.012, 83.257
0.007, 145.293
0.007, 146.929
0.007, 145.652
0.007, 145.233
0.007, 144.397
0.007, 145.230
0.007, 144.704
0.007, 144.575
0.007, 141.236
0.007, 145.641
0.007, 142.177
0.007, 144.256
0.007, 138.854
0.007, 144.749
0.007, 145.092
0.007, 144.217
0.007, 142.596
0.007, 141.279
0.007, 144.383
0.007, 146.363
0.007, 143.898
0.007, 143.775
0.007, 145.606
0.012, 81.093
0.012, 82.862
0.007, 144.907
0.007, 137.744
0.007, 144.224
0.007, 135.373
0.007, 137.221
0.012, 81.846
0.012, 82.331
0.007, 146.228
0.012, 81.974
0.007, 145.257
0.007, 144.693
0.007, 148.493
0.012, 81.785
0.007, 144.235
0.012, 82.722
0.012, 81.743
0.012, 81.920
0.007, 146.431
0.007, 144.813
0.007, 145.297
0.007, 145.738
0.007, 145.134
0.007, 144.221
0.007, 141.650
0.007, 145.819
0.012, 82.164
0.007, 143.630
0.007, 149.239
0.012, 81.754
0.007, 145.524
0.012, 82.988
0.007, 146.355
0.008, 132.203
0.007, 142.267
0.007, 136.157
0.012, 83.002
0.007, 144.602
0.007, 144.826
0.007, 142.497
0.007, 144.610
0.007, 146.024
0.007, 142.782
0.007, 146.459
0.007, 142.325
0.007, 144.987
0.007, 136.067
0.007, 133.666
0.007, 145.264
0.012, 83.294
0.007, 142.769
0.007, 146.836
0.007, 145.419
0.007, 142.803
0.007, 149.087
0.007, 145.797
0.007, 144.672
0.007, 143.397
0.007, 147.261
0.012, 83.206
0.007, 142.728
0.007, 145.158
0.007, 149.586
0.007, 138.700
0.007, 140.423
0.007, 144.686
0.007, 145.469
0.007, 138.080
0.009, 117.238
0.007, 142.541
0.007, 137.112
0.012, 80.507
0.012, 81.224
0.012, 81.653
0.012, 81.331
0.007, 138.607
0.007, 138.313
0.007, 140.338
0.007, 135.851
0.007, 139.405
0.013, 79.987
0.007, 139.315
0.007, 140.733
0.008, 131.162
0.008, 133.079
0.007, 140.433
0.007, 140.233
0.007, 136.749
0.007, 145.793
0.007, 136.827
0.007, 140.499
0.012, 80.324
0.007, 135.811
0.007, 140.089
0.007, 139.714
0.007, 135.722
0.007, 136.132
0.007, 136.126
0.007, 139.769
0.007, 138.776
0.007, 140.350
0.007, 140.763
0.007, 136.487
0.012, 80.445
0.007, 138.737
0.007, 140.440
0.007, 138.562
0.007, 144.223
0.007, 145.529
0.007, 143.404
0.007, 144.991
0.007, 145.229
0.007, 142.241
0.007, 144.759
0.007, 144.179
0.007, 143.685
0.007, 145.050
0.007, 145.819
0.007, 137.388
0.007, 140.318
0.007, 145.180
0.007, 140.062
0.007, 145.620
0.012, 80.538
0.007, 140.131
0.007, 149.088
0.007, 144.802
0.012, 82.916
0.012, 81.866
0.007, 143.273
0.007, 145.331
0.007, 144.064
0.012, 81.772
0.007, 137.839
0.007, 145.279
0.007, 146.024
0.012, 82.115
0.012, 81.822
0.007, 140.459
0.007, 138.106
0.007, 140.620
0.012, 80.838
0.012, 81.114
0.012, 81.771
0.012, 82.302
0.012, 83.007
0.012, 83.202
0.007, 145.268
0.007, 144.592
0.007, 140.246
0.007, 142.840
0.007, 140.354
0.007, 143.947
0.007, 144.862
0.007, 145.469
0.007, 145.071
0.007, 146.674
0.007, 149.603
0.007, 149.354
0.007, 148.552
0.007, 145.582
0.007, 148.669
0.007, 145.790
0.012, 83.296
0.007, 146.363
0.007, 144.991
0.012, 82.754
0.012, 83.174
0.007, 145.776
0.007, 148.655
0.007, 148.695
0.007, 140.214
0.007, 140.987
