0.021, 47.910
0.008, 124.766
0.015, 68.009
0.009, 117.600
0.008, 119.787
0.008, 126.266
0.008, 118.604
0.009, 117.630
0.008, 123.674
0.008, 119.668
0.008, 125.150
0.008, 127.104
0.008, 119.505
0.008, 127.767
0.008, 120.178
0.008, 118.025
0.008, 120.135
0.008, 120.071
0.009, 115.333
0.008, 123.616
0.008, 122.724
0.008, 123.363
0.008, 118.858
0.008, 126.107
0.008, 126.030
0.008, 121.773
0.008, 125.053
0.008, 129.403
0.008, 124.704
0.008, 123.990
0.009, 116.551
0.008, 126.384
0.008, 122.567
0.008, 129.376
0.008, 129.293
0.008, 129.176
0.008, 121.785
0.008, 125.197
0.008, 129.594
0.008, 129.534
0.008, 126.339
0.008, 128.481
0.008, 128.849
0.008, 129.537
0.008, 125.229
0.008, 129.634
0.008, 125.616
0.008, 129.563
0.008, 126.148
0.008, 125.824
0.008, 129.226
0.008, 129.286
0.008, 129.306
0.008, 129.634
0.008, 128.565
0.008, 127.949
0.008, 124.613
0.008, 128.863
0.008, 125.474
0.008, 129.941
0.008, 129.262
0.008, 129.416
0.008, 128.740
0.008, 129.571
0.008, 128.683
0.008, 126.091
0.008, 125.181
0.008, 129.965
0.008, 127.583
0.008, 129.615
0.008, 129.534
0.008, 129.226
0.008, 122.531
0.008, 125.433
0.008, 129.813
0.008, 125.022
0.008, 128.307
0.008, 128.963
0.008, 129.782
0.009, 111.395
0.008, 123.986
0.008, 125.087
0.008, 125.818
0.008, 129.584
0.008, 119.289
0.008, 129.682
0.008, 122.612
0.008, 125.320
0.008, 125.840
0.008, 129.416
0.008, 125.764
0.008, 125.907
0.008, 126.547
0.008, 120.065
0.008, 125.103
0.008, 127.606
0.008, 125.653
0.008, 129.594
0.008, 126.579
0.008, 118.723
0.008, 125.357
0.008, 125.923
0.008, 129.672
0.008, 125.339
0.008, 125.765
0.008, 130.559
0.008, 120.462
0.008, 123.846
0.008, 121.853
0.008, 127.662
0.008, 124.676
0.008, 129.874
0.008, 126.483
0.008, 129.745
0.008, 129.313
0.008, 129.176
0.008, 129.223
0.008, 125.982
0.008, 129.149
0.008, 125.518
0.008, 124.239
0.008, 120.540
0.008, 128.021
0.008, 129.236
0.008, 124.611
0.008, 119.508
0.008, 130.405
0.008, 129.446
0.008, 129.678
0.008, 122.606
0.008, 129.773
0.008, 127.143
0.008, 123.680
0.008, 123.086
0.008, 130.049
0.008, 128.674
0.008, 129.594
0.008, 125.938
0.008, 129.600
0.008, 126.021
0.008, 126.506
0.008, 126.263
0.008, 125.833
0.008, 124.984
0.008, 129.363
0.008, 125.326
0.008, 129.326
0.008, 129.611
0.008, 128.777
0.008, 128.796
0.008, 129.086
0.008, 128.860
0.008, 129.715
0.008, 129.850
0.008, 128.094
0.008, 129.253
0.008, 129.165
0.008, 130.039
0.008, 125.881
0.008, 129.921
0.008, 129.716
0.008, 125.543
0.008, 129.142
0.008, 125.653
0.008, 130.056
0.008, 125.637
0.008, 129.601
0.008, 126.637
0.008, 129.708
0.008, 125.273
0.008, 125.666
0.008, 130.036
0.008, 129.149
0.008, 129.332
0.008, 125.954
0.008, 129.470
0.008, 128.630
0.008, 128.690
0.008, 128.999
0.008, 128.475
0.008, 129.066
0.008, 129.487
0.008, 125.954
0.008, 129.527
0.008, 125.078
0.008, 125.574
0.008, 127.930
0.008, 129.540
0.008, 127.730
0.008, 124.240
0.008, 120.636
0.008, 122.262
0.008, 125.119
0.008, 122.681
0.009, 117.443
0.008, 119.746
0.008, 125.357
0.008, 125.317
0.008, 129.597
0.008, 129.769
0.008, 130.090
0.008, 125.184
0.008, 128.999
0.008, 129.336
0.008, 119.366
0.008, 122.624
0.008, 128.730
0.008, 128.588
0.008, 126.047
0.008, 125.666
0.008, 123.274
0.008, 122.528
0.008, 128.373
0.008, 126.692
0.008, 128.379
0.008, 123.977
0.008, 128.683
0.008, 122.303
0.008, 126.522
0.008, 129.863
0.008, 128.051
0.008, 126.422
0.008, 129.900
0.008, 129.819
0.008, 129.917
0.008, 128.614
0.008, 129.172
0.008, 124.966
0.008, 129.259
0.008, 129.800
0.008, 129.172
0.008, 126.333
0.008, 125.489
0.008, 130.873
0.008, 129.877
0.008, 129.765
0.008, 130.283
0.008, 128.709
0.008, 130.161
0.008, 129.269
0.008, 130.300
0.008, 120.290
0.008, 129.688
0.008, 129.989
0.008, 129.396
0.008, 130.880
0.008, 129.581
0.008, 130.491
0.008, 128.773
0.008, 129.681
0.008, 125.433
0.008, 125.710
0.008, 126.359
0.008, 126.771
0.008, 129.584
0.008, 123.089
0.008, 129.732
0.008, 129.817
0.008, 129.745
0.008, 129.722
0.008, 126.288
0.008, 130.331
0.008, 130.276
0.008, 129.999
0.008, 125.492
0.008, 125.294
0.008, 129.429
0.008, 126.119
0.008, 123.996
0.008, 129.172
0.008, 130.396
0.008, 129.860
0.008, 126.142
0.008, 120.294
0.008, 123.041
0.008, 129.975
0.008, 126.375
0.008, 126.282
0.008, 129.708
0.008, 130.066
0.008, 123.802
0.008, 126.823
0.008, 129.971
0.008, 126.457
0.008, 130.306
0.008, 130.188
0.008, 126.240
0.008, 117.877
0.008, 124.162
0.008, 122.100
0.008, 128.028
0.008, 122.097
0.008, 125.631
0.008, 127.629
0.008, 127.574
0.008, 123.983
0.008, 119.646
0.008, 124.546
0.008, 128.627
0.008, 118.422
0.008, 118.858
0.008, 121.045
0.008, 118.703
0.008, 120.843
0.008, 129.086
0.008, 128.251
0.008, 127.694
0.008, 122.887
0.008, 127.653
0.008, 127.447
0.008, 127.802
0.008, 127.020
0.008, 121.189
0.008, 123.129
0.008, 124.079
0.008, 119.204
0.008, 123.512
0.008, 130.850
0.008, 130.395
0.008, 121.717
0.008, 119.976
0.008, 126.988
0.008, 129.195
0.008, 129.927
0.008, 123.488
0.008, 122.106
0.008, 120.037
0.008, 129.779
0.008, 126.075
0.008, 129.581
0.008, 129.313
0.008, 125.752
0.008, 129.894
0.008, 129.433
0.008, 125.486
0.008, 126.383
0.008, 123.686
0.008, 120.247
0.008, 130.113
0.008, 128.518
0.008, 130.511
0.008, 129.843
0.008, 120.948
0.009, 116.970
0.008, 122.378
0.008, 126.749
0.008, 125.041
0.008, 126.403
0.008, 129.400
0.008, 129.587
0.008, 129.313
0.008, 123.171
0.008, 129.705
0.008, 126.701
0.008, 129.149
0.008, 122.856
0.008, 129.474
0.008, 130.263
0.008, 130.623
0.008, 125.852
0.008, 129.229
0.008, 129.665
0.008, 119.672
0.008, 129.948
0.008, 130.049
0.008, 127.884
0.008, 123.640
0.008, 130.443
0.008, 125.929
0.008, 121.009
0.008, 122.908
0.008, 130.175
0.008, 129.534
0.008, 127.159
0.008, 120.340
0.008, 120.554
0.008, 124.635
0.008, 128.274
0.008, 129.497
0.008, 126.512
0.008, 130.320
0.008, 129.931
0.008, 124.669
0.008, 125.316
0.008, 126.087
0.008, 129.722
0.008, 119.352
0.008, 124.894
0.008, 119.241
0.008, 129.369
0.008, 130.573
0.008, 129.897
0.008, 130.456
0.008, 127.705
0.008, 123.134
0.008, 126.065
0.008, 129.487
0.008, 129.212
0.008, 125.716
0.008, 126.380
0.008, 119.749
0.008, 129.631
0.008, 123.952
0.008, 126.301
0.008, 125.885
0.008, 130.232
0.008, 129.574
0.008, 122.177
0.008, 127.242
0.008, 129.219
0.008, 124.701
0.008, 122.378
0.008, 127.483
0.008, 127.392
0.008, 121.492
0.008, 127.913
0.008, 128.426
0.008, 125.897
0.008, 124.673
0.008, 128.724
0.008, 130.005
0.008, 120.645
0.008, 119.806
0.008, 124.171
0.008, 129.019
0.008, 129.279
0.008, 126.040
0.008, 124.969
0.008, 126.050
0.008, 125.521
0.008, 125.031
0.008, 126.135
0.008, 128.574
0.008, 129.352
0.008, 125.824
0.008, 126.339
0.008, 129.874
0.008, 119.735
0.008, 130.306
0.008, 130.154
0.008, 128.863
0.008, 130.562
0.008, 129.961
0.008, 128.919
0.008, 129.802
0.008, 122.763
0.008, 124.617
0.008, 125.764
0.008, 126.224
0.008, 125.511
0.008, 129.745
0.008, 129.168
0.008, 126.069
0.008, 128.906
0.008, 123.414
0.008, 122.628
0.008, 126.528
0.008, 125.888
0.008, 119.031
0.008, 124.856
0.008, 123.187
0.008, 126.230
0.008, 125.695
0.008, 119.520
0.008, 125.964
0.008, 120.253
0.008, 130.415
0.008, 130.347
0.008, 126.679
0.008, 124.288
0.008, 129.534
0.008, 124.119
0.008, 125.771
0.008, 129.961
0.008, 129.948
0.008, 129.668
0.008, 120.794
0.008, 130.188
0.008, 130.320
0.008, 130.596
0.008, 127.062
0.008, 129.982
0.008, 124.098
0.008, 125.558
0.008, 125.063
0.008, 119.042
0.008, 124.726
0.008, 126.685
0.008, 125.518
0.008, 126.569
0.008, 129.410
0.008, 130.164
0.008, 119.411
0.008, 130.052
0.008, 126.304
0.008, 125.637
0.008, 129.641
0.008, 129.554
0.008, 125.339
0.008, 126.727
0.008, 130.367
0.008, 129.617
0.008, 129.587
0.008, 127.437
0.008, 130.144
0.008, 125.625
0.008, 117.830
0.008, 119.902
0.008, 129.654
0.008, 125.969
0.008, 120.983
0.008, 128.777
0.008, 123.634
0.008, 126.104
0.008, 130.029
0.008, 130.079
0.008, 126.365
0.008, 120.348
0.008, 129.769
0.008, 129.941
0.008, 128.856
0.008, 129.816
0.008, 125.701
0.008, 128.969
0.008, 127.586
0.008, 130.767
0.008, 125.625
0.008, 129.106
0.008, 128.012
0.008, 129.396
0.008, 130.036
0.008, 129.712
0.008, 130.181
0.008, 130.354
0.008, 126.301
0.008, 128.594
0.008, 124.993
0.008, 129.891
0.008, 122.778
0.008, 130.192
0.008, 120.624
0.008, 131.725
0.008, 129.995
0.008, 123.056
0.008, 129.136
0.008, 119.241
0.008, 119.651
0.008, 129.874
0.008, 122.408
0.008, 129.206
0.008, 130.039
0.008, 126.288
0.008, 125.846
0.008, 126.030
0.008, 126.790
0.008, 126.031
0.008, 129.332
0.008, 130.154
0.008, 125.793
0.008, 129.776
0.008, 122.775
0.008, 129.951
0.008, 126.308
0.008, 129.900
0.008, 124.956
0.008, 130.015
0.008, 130.392
0.008, 124.470
0.008, 124.393
0.008, 122.411
0.008, 126.279
0.008, 125.885
0.008, 131.113
0.008, 130.730
0.008, 120.374
0.008, 124.440
0.008, 124.775
0.008, 123.987
0.008, 123.484
0.008, 126.637
0.008, 124.717
0.008, 130.005
0.009, 106.329
0.008, 119.910
0.008, 120.334
0.008, 129.470
0.008, 130.334
0.008, 130.151
0.008, 130.198
0.008, 120.158
0.008, 125.894
0.008, 129.749
0.008, 124.184
0.008, 130.473
0.008, 120.077
0.008, 119.922
0.008, 124.467
0.008, 124.629
0.008, 127.864
0.008, 130.239
0.008, 124.981
0.008, 125.310
0.008, 130.447
0.008, 126.005
0.008, 127.210
0.008, 127.789
0.008, 130.436
0.008, 130.150
0.008, 130.456
0.008, 129.283
0.008, 129.738
0.008, 126.897
0.008, 129.995
0.008, 129.819
0.008, 129.792
0.008, 122.661
0.008, 126.037
0.008, 129.560
0.008, 126.566
0.009, 111.967
0.008, 120.048
0.008, 122.926
0.008, 125.533
0.008, 129.668
0.008, 129.393
0.008, 129.507
0.008, 129.704
0.008, 129.369
0.008, 126.036
0.008, 129.894
0.008, 130.863
0.008, 126.541
0.008, 125.597
0.008, 129.830
0.008, 123.222
0.008, 126.746
0.008, 123.116
