0.107, 9.372
0.060, 16.731
0.053, 18.704
0.050, 20.108
0.048, 20.801
0.038, 26.240
0.038, 26.246
0.038, 26.260
0.038, 26.252
0.038, 26.240
0.038, 26.243
0.038, 26.237
0.038, 26.273
0.038, 26.247
0.038, 26.249
0.044, 22.474
0.044, 22.474
0.038, 26.259
0.038, 26.249
0.038, 26.248
0.044, 22.480
0.036, 27.715
0.044, 22.485
0.044, 22.484
0.038, 26.248
0.044, 22.484
0.038, 26.251
0.038, 26.242
0.038, 26.251
0.038, 26.268
0.038, 26.259
0.038, 26.262
0.038, 26.250
0.038, 26.253
0.038, 26.256
0.038, 26.244
0.038, 26.264
0.038, 26.257
0.038, 26.247
0.038, 26.252
0.038, 26.252
0.038, 26.251
0.038, 26.263
0.038, 26.224
0.038, 26.240
0.038, 26.242
0.038, 26.258
0.038, 26.246
0.038, 26.251
0.038, 26.252
0.038, 26.244
0.038, 26.243
0.038, 26.245
0.038, 26.252
0.038, 26.234
0.038, 26.252
0.038, 26.253
0.038, 26.259
0.038, 26.234
0.038, 26.244
0.038, 26.238
0.038, 26.243
0.038, 26.256
0.038, 26.253
0.038, 26.247
0.038, 26.251
0.038, 26.254
0.038, 26.256
0.038, 26.245
0.038, 26.250
0.038, 26.245
0.038, 26.255
0.038, 26.257
0.038, 26.257
0.038, 26.255
0.038, 26.246
0.038, 26.246
0.038, 26.252
0.038, 26.245
0.038, 26.254
0.038, 26.247
0.038, 26.246
0.038, 26.244
0.038, 26.243
0.038, 26.258
0.038, 26.265
0.038, 26.244
0.038, 26.236
0.038, 26.252
0.038, 26.247
0.038, 26.250
0.038, 26.253
0.038, 26.244
0.038, 26.241
0.038, 26.252
0.038, 26.253
0.038, 26.245
0.038, 26.249
0.038, 26.247
0.038, 26.252
0.038, 26.259
0.038, 26.252
0.038, 26.253
0.038, 26.245
0.038, 26.250
0.038, 26.249
0.038, 26.245
0.038, 26.257
0.038, 26.244
0.038, 26.243
0.038, 26.253
0.038, 26.253
0.038, 26.242
0.038, 26.244
0.038, 26.248
0.038, 26.245
0.038, 26.253
0.038, 26.243
0.038, 26.246
0.038, 26.253
0.038, 26.243
0.038, 26.253
0.038, 26.247
0.038, 26.248
0.038, 26.264
0.038, 26.250
0.038, 26.247
0.038, 26.257
0.038, 26.242
0.038, 26.248
0.038, 26.252
0.038, 26.249
0.038, 26.244
0.038, 26.251
0.038, 26.262
0.038, 26.247
0.038, 26.259
0.038, 26.259
0.038, 26.243
0.038, 26.248
0.038, 26.254
0.038, 26.260
0.038, 26.246
0.038, 26.239
0.038, 26.237
0.038, 26.255
0.038, 26.249
0.038, 26.250
0.038, 26.255
0.038, 26.248
0.038, 26.246
0.038, 26.250
0.038, 26.244
0.038, 26.244
0.038, 26.247
0.038, 26.252
0.038, 26.255
0.038, 26.260
0.038, 26.248
0.038, 26.245
0.038, 26.244
0.038, 26.249
0.038, 26.254
0.038, 26.257
0.038, 26.259
0.038, 26.246
0.038, 26.233
0.038, 26.234
0.038, 26.248
0.038, 26.242
0.038, 26.250
0.038, 26.246
0.038, 26.249
0.038, 26.248
0.038, 26.250
0.038, 26.251
0.038, 26.247
0.038, 26.243
0.038, 26.263
0.038, 26.246
0.038, 26.246
0.038, 26.250
0.038, 26.243
0.038, 26.243
0.038, 26.246
0.038, 26.249
0.038, 26.252
0.038, 26.242
0.038, 26.254
0.038, 26.265
0.038, 26.247
0.038, 26.243
0.038, 26.258
0.038, 26.245
0.038, 26.244
0.038, 26.257
0.038, 26.252
0.038, 26.257
0.038, 26.251
0.038, 26.261
0.038, 26.254
0.038, 26.252
0.038, 26.247
0.038, 26.243
0.038, 26.254
0.038, 26.251
0.038, 26.251
0.038, 26.250
0.038, 26.248
0.038, 26.247
0.038, 26.254
0.038, 26.244
0.038, 26.251
0.038, 26.246
0.038, 26.251
0.038, 26.257
0.038, 26.240
0.038, 26.252
0.038, 26.251
0.038, 26.240
0.038, 26.251
0.038, 26.251
0.038, 26.242
0.038, 26.234
0.038, 26.252
0.038, 26.245
0.038, 26.248
0.038, 26.235
0.038, 26.264
0.038, 26.233
0.038, 26.243
0.038, 26.267
0.038, 26.268
0.038, 26.241
0.038, 26.253
0.038, 26.246
0.038, 26.249
0.038, 26.248
0.038, 26.258
0.038, 26.258
0.038, 26.247
