0.079, 12.641
0.054, 18.491
0.054, 18.573
0.053, 18.927
0.052, 19.177
0.053, 18.921
0.053, 18.921
0.051, 19.560
0.048, 20.884
0.044, 22.890
0.044, 22.926
0.044, 22.824
0.044, 22.893
0.044, 22.829
0.044, 22.893
0.044, 22.895
0.044, 22.891
0.044, 22.936
0.044, 22.828
0.044, 22.901
0.044, 22.930
0.044, 22.690
0.044, 22.897
0.044, 22.902
0.044, 22.898
0.044, 22.812
0.044, 22.932
0.044, 22.898
0.044, 22.825
0.044, 22.823
0.044, 22.825
0.044, 22.825
0.044, 22.826
0.044, 22.831
0.044, 22.888
0.044, 22.827
0.044, 22.820
0.044, 22.823
0.044, 22.831
0.044, 22.831
0.044, 22.933
0.044, 22.894
0.044, 22.826
0.044, 22.827
0.044, 22.827
0.044, 22.894
0.044, 22.935
0.044, 22.822
0.044, 22.828
0.044, 22.822
0.044, 22.823
0.044, 22.829
0.044, 22.829
0.040, 25.114
0.044, 22.821
0.044, 22.887
0.044, 22.826
0.044, 22.934
0.044, 22.824
0.044, 22.895
0.040, 25.197
0.044, 22.823
0.044, 22.891
0.044, 22.889
0.040, 25.198
0.044, 22.823
0.044, 22.816
0.040, 25.198
0.044, 22.809
0.044, 22.898
0.044, 22.907
0.044, 22.936
0.040, 25.256
0.040, 25.264
0.044, 22.875
0.044, 22.824
0.040, 25.113
0.044, 22.826
0.044, 22.824
0.044, 22.824
0.044, 22.821
0.044, 22.819
0.044, 22.825
0.044, 22.826
0.044, 22.891
0.044, 22.821
0.044, 22.826
0.044, 22.891
0.044, 22.824
0.044, 22.819
0.044, 22.823
0.044, 22.825
0.044, 22.822
0.044, 22.820
0.040, 25.109
0.044, 22.822
0.044, 22.891
0.044, 22.897
0.044, 22.935
0.040, 25.247
0.044, 22.937
0.044, 22.937
0.043, 23.366
0.044, 22.815
0.040, 25.108
0.044, 22.890
0.040, 25.125
0.044, 22.831
0.044, 22.820
0.040, 25.117
0.044, 22.826
0.044, 22.820
0.038, 26.635
0.044, 22.820
0.044, 22.891
0.044, 22.819
0.044, 22.822
0.044, 22.888
0.044, 22.892
0.044, 22.825
0.044, 22.931
0.044, 22.892
0.044, 22.935
0.044, 22.823
0.044, 22.822
0.044, 22.819
0.044, 22.893
0.044, 22.828
0.044, 22.895
0.044, 22.914
0.044, 22.894
0.044, 22.931
0.044, 22.889
0.044, 22.888
0.044, 22.895
0.040, 25.196
0.044, 22.895
0.044, 22.895
0.043, 23.365
0.040, 25.100
0.044, 22.821
0.044, 22.828
0.044, 22.820
0.044, 22.927
0.040, 25.248
0.044, 22.821
0.040, 25.106
0.044, 22.819
0.044, 22.824
0.040, 25.113
0.043, 23.360
0.044, 22.930
0.040, 25.110
0.043, 23.353
0.044, 22.817
0.043, 23.220
0.044, 22.821
0.043, 23.363
0.040, 25.120
0.044, 22.820
0.043, 23.218
0.044, 22.823
0.044, 22.816
0.044, 22.825
0.040, 25.196
0.040, 25.199
0.044, 22.820
0.044, 22.821
0.044, 22.821
0.043, 23.363
0.044, 22.836
0.044, 22.821
0.044, 22.894
0.043, 23.222
0.044, 22.893
0.044, 22.827
0.044, 22.892
0.044, 22.814
0.044, 22.826
0.044, 22.927
0.044, 22.819
0.044, 22.894
0.044, 22.889
0.044, 22.818
0.044, 22.821
0.044, 22.889
0.044, 22.890
0.044, 22.822
0.044, 22.823
0.044, 22.822
0.044, 22.814
0.044, 22.822
0.044, 22.893
0.044, 22.826
0.044, 22.893
0.044, 22.828
0.044, 22.889
0.044, 22.890
0.038, 26.583
0.044, 22.823
0.044, 22.825
0.044, 22.826
0.044, 22.823
0.044, 22.893
0.044, 22.895
0.044, 22.779
0.045, 22.409
0.044, 22.818
0.040, 25.115
0.044, 22.824
0.044, 22.823
0.044, 22.825
0.044, 22.825
0.044, 22.828
0.044, 22.822
0.044, 22.822
0.043, 23.218
0.044, 22.896
0.044, 22.891
0.043, 23.222
0.044, 22.893
0.044, 22.824
0.044, 22.823
0.043, 23.359
0.043, 23.363
0.043, 23.361
0.044, 22.826
0.044, 22.821
0.043, 23.355
0.042, 23.644
0.044, 22.831
0.044, 22.818
0.044, 22.824
0.044, 22.824
0.044, 22.819
0.044, 22.830
0.044, 22.811
0.044, 22.928
0.043, 23.216
0.040, 25.200
0.044, 22.889
0.043, 23.220
0.044, 22.821
0.044, 22.816
0.040, 25.256
0.044, 22.880
0.044, 22.817
0.044, 22.820
0.044, 22.812
0.044, 22.925
0.044, 22.931
0.044, 22.931
0.044, 22.826
0.044, 22.822
0.044, 22.895
0.043, 23.217
0.044, 22.818
0.044, 22.892
0.044, 22.891
0.044, 22.816
0.044, 22.893
0.044, 22.891
0.044, 22.820
0.044, 22.892
0.040, 25.191
0.043, 23.220
0.044, 22.927
0.040, 25.198
0.044, 22.894
0.044, 22.928
0.044, 22.969
0.043, 23.378
0.044, 22.896
0.044, 22.896
0.043, 23.224
0.044, 22.897
0.044, 22.895
0.044, 22.897
0.044, 22.829
0.040, 25.246
0.044, 22.934
0.044, 22.927
0.044, 22.931
0.040, 25.239
0.044, 22.933
0.044, 22.926
0.044, 22.928
0.044, 22.931
0.044, 22.927
0.044, 22.886
0.044, 22.892
0.044, 22.894
0.044, 22.817
0.043, 23.219
0.044, 22.883
0.040, 25.237
0.044, 22.930
0.044, 22.893
0.044, 22.930
0.044, 22.887
0.043, 23.260
0.044, 22.929
0.044, 22.894
0.040, 25.197
0.044, 22.892
